Link,UniqueClicks,PctUniqClicks,TotalClicks,PctTotal Clicks,NetCTR,EmailNumber,LinkPlacement,Date
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec21c717d660675&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,2,2.53%,3,2.22%,0.03%,Email12,Email12 Link_Number 9,01/28/2020
https://www.instagram.com/USouthernMaine,2,2.53%,2,1.48%,0.03%,Email12,Email12 Link_Number 10,01/28/2020
https://twitter.com/USouthernMaine,1,1.27%,2,1.48%,0.01%,Email12,Email12 Link_Number 11,01/28/2020
http://view.e-usm.maine.edu/?j=fec21c717d660675&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,1,1.27%,1,0.74%,0.01%,Email12,Email12 Link_Number 12,01/28/2020
https://www.facebook.com/USouthernMaine,1,1.27%,1,0.74%,0.01%,Email12,Email12 Link_Number 13,01/28/2020
https://www.linkedin.com/school/university-of-southern-maine,1,1.27%,1,0.74%,0.01%,Email12,Email12 Link_Number 14,01/28/2020
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec21c717d660675&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email12,Email12 Link_Number 15,01/28/2020
http://view.e-usm.maine.edu/ftaf.aspx?j=fec21c717d660675&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0.00%,0,0.00%,0.00%,Email12,Email12 Link_Number 16,01/28/2020
https://facebook.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email12,Email12 Link_Number 17,01/28/2020
https://instagram.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email12,Email12 Link_Number 18,01/28/2020
https://twitter.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email12,Email12 Link_Number 19,01/28/2020
https://usm.maine.edu/high-school-students,0,0.00%,0,0.00%,0.00%,Email12,Email12 Link_Number 20,01/28/2020
https://www.youtube.com/user/USouthernMaine,0,0.00%,0,0.00%,0.00%,Email12,Email12 Link_Number 21,01/28/2020
https://youtube.com/user/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email12,Email12 Link_Number 22,01/28/2020
Totals,79,,135,,,Email12,Email12 Link_Number 23,01/28/2020
,NA,,NA,,,Email12,Email12 Link_Number 24,01/28/2020
https://usm.maine.edu/apply,28,40.00%,38,35.51%,0.38%,Email13,Email13 Link_Number 1,02/04/2020
Unsubscribe,14,20.00%,36,33.65%,0.19%,Email13,Email13 Link_Number 2,02/04/2020
https://usm.maine.edu/residential-life/living-learning-communities,7,10.00%,9,8.41%,0.09%,Email13,Email13 Link_Number 3,02/04/2020
https://usm.maine.edu/scholarships/merit-scholarships,5,7.14%,6,5.61%,0.07%,Email13,Email13 Link_Number 4,02/04/2020
https://usm.maine.edu/visit#virtualtour,4,5.71%,4,3.74%,0.05%,Email13,Email13 Link_Number 5,02/04/2020
https://usm.maine.edu/residential-life/overview,3,4.29%,3,2.80%,0.04%,Email13,Email13 Link_Number 6,02/04/2020
http://view.e-usm.maine.edu/?j=fec01c727d6d057e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,2,2.86%,2,1.87%,0.03%,Email13,Email13 Link_Number 7,02/04/2020
https://twitter.com/USouthernMaine,1,1.43%,2,1.87%,0.01%,Email13,Email13 Link_Number 8,02/04/2020
https://www.instagram.com/USouthernMaine,1,1.43%,2,1.87%,0.01%,Email13,Email13 Link_Number 9,02/04/2020
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec01c727d6d057e&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,1,1.43%,1,0.94%,0.01%,Email13,Email13 Link_Number 10,02/04/2020
http://usm.maine.edu,1,1.43%,1,0.94%,0.01%,Email13,Email13 Link_Number 11,02/04/2020
http://usm.maine.edu/high-school-students,1,1.43%,1,0.94%,0.01%,Email13,Email13 Link_Number 12,02/04/2020
https://usm.maine.edu/maps-parking-transportation/bus,1,1.43%,1,0.94%,0.01%,Email13,Email13 Link_Number 13,02/04/2020
https://www.linkedin.com/school/university-of-southern-maine,1,1.43%,1,0.94%,0.01%,Email13,Email13 Link_Number 14,02/04/2020
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec01c727d6d057e&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email13,Email13 Link_Number 15,02/04/2020
http://view.e-usm.maine.edu/ftaf.aspx?j=fec01c727d6d057e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0.00%,0,0.00%,0.00%,Email13,Email13 Link_Number 16,02/04/2020
https://facebook.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email13,Email13 Link_Number 17,02/04/2020
https://instagram.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email13,Email13 Link_Number 18,02/04/2020
https://twitter.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email13,Email13 Link_Number 19,02/04/2020
https://usm.maine.edu/high-school-students,0,0.00%,0,0.00%,0.00%,Email13,Email13 Link_Number 20,02/04/2020
https://www.facebook.com/USouthernMaine,0,0.00%,0,0.00%,0.00%,Email13,Email13 Link_Number 21,02/04/2020
https://www.youtube.com/user/USouthernMaine,0,0.00%,0,0.00%,0.00%,Email13,Email13 Link_Number 22,02/04/2020
https://youtube.com/user/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email13,Email13 Link_Number 23,02/04/2020
Totals,70,,107,,,Email13,Email13 Link_Number 24,02/04/2020
,NA,,NA,,,Email13,Email13 Link_Number 25,02/04/2020
https://usm.maine.edu/apply,36,45.00%,40,33.06%,0.49%,Email14,Email14 Link_Number 1,03/15/2020
Unsubscribe,17,21.25%,48,39.67%,0.23%,Email14,Email14 Link_Number 2,03/15/2020
https://usm.maine.edu/scholarships,5,6.25%,7,5.79%,0.07%,Email14,Email14 Link_Number 3,03/15/2020
https://usm.maine.edu/office-of-admissions/video-financial-aid-and-affordability,4,5.00%,4,3.31%,0.05%,Email14,Email14 Link_Number 4,03/15/2020
https://usm.maine.edu/costs-financial-aid,3,3.75%,3,2.48%,0.04%,Email14,Email14 Link_Number 5,03/15/2020
http://usm.maine.edu,2,2.50%,4,3.31%,0.03%,Email14,Email14 Link_Number 6,03/15/2020
https://usm.maine.edu/visit#virtualtour,2,2.50%,4,3.31%,0.03%,Email14,Email14 Link_Number 7,03/15/2020
http://facebook.com/USouthernMaine,2,2.50%,2,1.65%,0.03%,Email14,Email14 Link_Number 8,03/15/2020
https://usm.maine.edu/scholarships/merit-scholarships,2,2.50%,2,1.65%,0.03%,Email14,Email14 Link_Number 9,03/15/2020
https://usm.maine.edu/student-financial-services/federal-work-study-program,2,2.50%,2,1.65%,0.03%,Email14,Email14 Link_Number 10,03/15/2020
http://instagram.com/USouthernMaine,1,1.25%,1,0.83%,0.01%,Email14,Email14 Link_Number 11,03/15/2020
http://linkedin.com/edu/school?id=18589,1,1.25%,1,0.83%,0.01%,Email14,Email14 Link_Number 12,03/15/2020
http://twitter.com/USouthernMaine,1,1.25%,1,0.83%,0.01%,Email14,Email14 Link_Number 13,03/15/2020
http://view.e-usm.maine.edu/?j=fec21c777060067e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,1,1.25%,1,0.83%,0.01%,Email14,Email14 Link_Number 14,03/15/2020
http://youtube.com/user/USouthernMaine,1,1.25%,1,0.83%,0.01%,Email14,Email14 Link_Number 15,03/15/2020
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec21c777060067e&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email14,Email14 Link_Number 16,03/15/2020
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec21c777060067e&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email14,Email14 Link_Number 17,03/15/2020
http://usm.maine.edu/high-school-students,0,0.00%,0,0.00%,0.00%,Email14,Email14 Link_Number 18,03/15/2020
http://view.e-usm.maine.edu/ftaf.aspx?j=fec21c777060067e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0.00%,0,0.00%,0.00%,Email14,Email14 Link_Number 19,03/15/2020
https://facebook.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email14,Email14 Link_Number 20,03/15/2020
https://instagram.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email14,Email14 Link_Number 21,03/15/2020
https://twitter.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email14,Email14 Link_Number 22,03/15/2020
https://usm.maine.edu/high-school-students,0,0.00%,0,0.00%,0.00%,Email14,Email14 Link_Number 23,03/15/2020
https://usm.maine.edu/office-of-admissions/video-promise-scholarship,0,0.00%,0,0.00%,0.00%,Email14,Email14 Link_Number 24,03/15/2020
https://www.linkedin.com/school/university-of-southern-maine,0,0.00%,0,0.00%,0.00%,Email14,Email14 Link_Number 25,03/15/2020
https://youtube.com/user/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email14,Email14 Link_Number 26,03/15/2020
Totals,80,,121,,,Email14,Email14 Link_Number 27,03/15/2020
,NA,,NA,,,Email14,Email14 Link_Number 28,03/15/2020
https://usm.maine.edu/apply,21,44.68%,22,32.84%,0.29%,Email15,Email15 Link_Number 1,03/18/2020
Unsubscribe,8,17.02%,25,37.31%,0.11%,Email15,Email15 Link_Number 2,03/18/2020
https://usm.maine.edu/visit#virtualtour,4,8.51%,6,8.96%,0.06%,Email15,Email15 Link_Number 3,03/18/2020
https://usm.maine.edu/scholarships/merit-scholarships,3,6.38%,3,4.48%,0.04%,Email15,Email15 Link_Number 4,03/18/2020
https://usm.maine.edu/maps-parking-transportation/bus,2,4.26%,2,2.99%,0.03%,Email15,Email15 Link_Number 5,03/18/2020
http://facebook.com/USouthernMaine,1,2.13%,1,1.49%,0.01%,Email15,Email15 Link_Number 6,03/18/2020
http://instagram.com/USouthernMaine,1,2.13%,1,1.49%,0.01%,Email15,Email15 Link_Number 7,03/18/2020
http://linkedin.com/edu/school?id=18589,1,2.13%,1,1.49%,0.01%,Email15,Email15 Link_Number 8,03/18/2020
http://usm.maine.edu,1,2.13%,1,1.49%,0.01%,Email15,Email15 Link_Number 9,03/18/2020
http://usm.maine.edu/high-school-students,1,2.13%,1,1.49%,0.01%,Email15,Email15 Link_Number 10,03/18/2020
http://view.e-usm.maine.edu/?j=fec11d70766d0078&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,1,2.13%,1,1.49%,0.01%,Email15,Email15 Link_Number 11,03/18/2020
http://youtube.com/user/USouthernMaine,1,2.13%,1,1.49%,0.01%,Email15,Email15 Link_Number 12,03/18/2020
https://usm.maine.edu/student-financial-services/types-aid,1,2.13%,1,1.49%,0.01%,Email15,Email15 Link_Number 13,03/18/2020
https://usm.maine.edu/sustainability/overview,1,2.13%,1,1.49%,0.01%,Email15,Email15 Link_Number 14,03/18/2020
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec11d70766d0078&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email15,Email15 Link_Number 15,03/18/2020
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec11d70766d0078&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email15,Email15 Link_Number 16,03/18/2020
http://twitter.com/USouthernMaine,0,0.00%,0,0.00%,0.00%,Email15,Email15 Link_Number 17,03/18/2020
http://view.e-usm.maine.edu/ftaf.aspx?j=fec11d70766d0078&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0.00%,0,0.00%,0.00%,Email15,Email15 Link_Number 18,03/18/2020
https://facebook.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email15,Email15 Link_Number 19,03/18/2020
https://instagram.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email15,Email15 Link_Number 20,03/18/2020
https://twitter.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email15,Email15 Link_Number 21,03/18/2020
https://usm.maine.edu/high-school-students,0,0.00%,0,0.00%,0.00%,Email15,Email15 Link_Number 22,03/18/2020
https://www.linkedin.com/school/university-of-southern-maine,0,0.00%,0,0.00%,0.00%,Email15,Email15 Link_Number 23,03/18/2020
https://youtube.com/user/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email15,Email15 Link_Number 24,03/18/2020
Totals,47,,67,,,Email15,Email15 Link_Number 25,03/18/2020
,NA,,NA,,,Email15,Email15 Link_Number 26,03/18/2020
https://usm.maine.edu/visit#virtualtour,108,15.08%,123,14.03%,1.89%,Email1,Email1 Link_Number 1,07/23/2019
https://usm.maine.edu/visit,88,12.29%,101,11.52%,1.54%,Email1,Email1 Link_Number 2,07/23/2019
https://usm.maine.edu/scholarships,76,10.62%,77,8.78%,1.33%,Email1,Email1 Link_Number 3,07/23/2019
https://usm.maine.edu/publicaffairs/mapping-where-usm-works-me,75,10.48%,78,8.89%,1.31%,Email1,Email1 Link_Number 4,07/23/2019
http://usm.maine.edu,73,10.20%,81,9.24%,1.27%,Email1,Email1 Link_Number 5,07/23/2019
http://facebook.com/USouthernMaine,58,8.10%,58,6.61%,1.01%,Email1,Email1 Link_Number 6,07/23/2019
http://twitter.com/USouthernMaine,57,7.96%,111,12.66%,0.99%,Email1,Email1 Link_Number 7,07/23/2019
http://instagram.com/USouthernMaine,57,7.96%,106,12.09%,0.99%,Email1,Email1 Link_Number 8,07/23/2019
http://youtube.com/user/USouthernMaine,56,7.82%,57,6.50%,0.98%,Email1,Email1 Link_Number 9,07/23/2019
http://linkedin.com/edu/school?id=18589,56,7.82%,56,6.39%,0.98%,Email1,Email1 Link_Number 10,07/23/2019
Unsubscribe,7,0.98%,19,2.17%,0.12%,Email1,Email1 Link_Number 11,07/23/2019
http://view.e-usm.maine.edu/?j=febb11757d610175&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,2,0.28%,6,0.68%,0.03%,Email1,Email1 Link_Number 12,07/23/2019
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=febb11757d610175&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,2,0.28%,3,0.34%,0.03%,Email1,Email1 Link_Number 13,07/23/2019
http://usm.maine.edu/high-school-students,1,0.14%,1,0.11%,0.02%,Email1,Email1 Link_Number 14,07/23/2019
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=febb11757d610175&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email1,Email1 Link_Number 15,07/23/2019
http://view.e-usm.maine.edu/ftaf.aspx?j=febb11757d610175&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0.00%,0,0.00%,0.00%,Email1,Email1 Link_Number 16,07/23/2019
https://facebook.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email1,Email1 Link_Number 17,07/23/2019
https://instagram.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email1,Email1 Link_Number 18,07/23/2019
https://twitter.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email1,Email1 Link_Number 19,07/23/2019
https://www.linkedin.com/school/university-of-southern-maine,0,0.00%,0,0.00%,0.00%,Email1,Email1 Link_Number 20,07/23/2019
https://youtube.com/user/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email1,Email1 Link_Number 21,07/23/2019
https://usm.maine.edu/apply,95,15.32%,108,14.48%,1.61%,Email2,Email2 Link_Number 1,07/31/2019
https://usm.maine.edu/costs-financial-aid,79,12.74%,95,12.74%,1.34%,Email2,Email2 Link_Number 2,07/31/2019
https://usm.maine.edu/scholarships,79,12.74%,83,11.13%,1.34%,Email2,Email2 Link_Number 3,07/31/2019
http://usm.maine.edu,78,12.58%,86,11.53%,1.32%,Email2,Email2 Link_Number 4,07/31/2019
https://usm.maine.edu/career-and-employment-hub/internships,77,12.42%,77,10.32%,1.31%,Email2,Email2 Link_Number 5,07/31/2019
https://usm.maine.edu/visit#virtualtour,43,6.94%,45,6.03%,0.73%,Email2,Email2 Link_Number 6,07/31/2019
http://facebook.com/USouthernMaine,39,6.29%,40,5.36%,0.66%,Email2,Email2 Link_Number 7,07/31/2019
http://twitter.com/USouthernMaine,38,6.13%,73,9.79%,0.64%,Email2,Email2 Link_Number 8,07/31/2019
http://instagram.com/USouthernMaine,38,6.13%,71,9.52%,0.64%,Email2,Email2 Link_Number 9,07/31/2019
http://youtube.com/user/USouthernMaine,36,5.81%,36,4.83%,0.61%,Email2,Email2 Link_Number 10,07/31/2019
Unsubscribe,5,0.81%,13,1.74%,0.08%,Email2,Email2 Link_Number 11,07/31/2019
http://usm.maine.edu/high-school-students,4,0.65%,4,0.54%,0.07%,Email2,Email2 Link_Number 12,07/31/2019
http://view.e-usm.maine.edu/?j=feb61176726d0c7b&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,3,0.48%,8,1.07%,0.05%,Email2,Email2 Link_Number 13,07/31/2019
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=feb61176726d0c7b&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,3,0.48%,3,0.40%,0.05%,Email2,Email2 Link_Number 14,07/31/2019
http://linkedin.com/edu/school?id=18589,2,0.32%,2,0.27%,0.03%,Email2,Email2 Link_Number 15,07/31/2019
https://twitter.com/usouthernmaine,1,0.16%,2,0.27%,0.02%,Email2,Email2 Link_Number 16,07/31/2019
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=feb61176726d0c7b&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email2,Email2 Link_Number 17,07/31/2019
http://view.e-usm.maine.edu/ftaf.aspx?j=feb61176726d0c7b&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0.00%,0,0.00%,0.00%,Email2,Email2 Link_Number 18,07/31/2019
https://facebook.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email2,Email2 Link_Number 19,07/31/2019
https://instagram.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email2,Email2 Link_Number 20,07/31/2019
https://www.linkedin.com/school/university-of-southern-maine,0,0.00%,0,0.00%,0.00%,Email2,Email2 Link_Number 21,07/31/2019
https://youtube.com/user/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email2,Email2 Link_Number 22,07/31/2019
Totals,620,,746,,,Email2,Email2 Link_Number 23,07/31/2019
,NA,,NA,,,Email2,Email2 Link_Number 24,07/31/2019
https://usm.maine.edu/apply,102,19.50%,113,18.26%,1.56%,Email3,Email3 Link_Number 1,09/04/2019
http://usm.maine.edu,82,15.68%,94,15.19%,1.25%,Email3,Email3 Link_Number 2,09/04/2019
https://usm.maine.edu/core/usm-core-curriculum#sequencing,79,15.11%,81,13.09%,1.21%,Email3,Email3 Link_Number 3,09/04/2019
https://usm.maine.edu/office-of-admissions/experience-usm,78,14.91%,95,15.35%,1.19%,Email3,Email3 Link_Number 4,09/04/2019
https://usm.maine.edu/advising/fifteen-finish,76,14.53%,89,14.38%,1.16%,Email3,Email3 Link_Number 5,09/04/2019
https://usm.maine.edu/advising/services,75,14.34%,76,12.28%,1.15%,Email3,Email3 Link_Number 6,09/04/2019
Unsubscribe,16,3.06%,52,8.40%,0.24%,Email3,Email3 Link_Number 7,09/04/2019
https://usm.maine.edu/visit#virtualtour,3,0.57%,4,0.65%,0.05%,Email3,Email3 Link_Number 8,09/04/2019
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec3127174630d79&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,2,0.38%,4,0.65%,0.03%,Email3,Email3 Link_Number 9,09/04/2019
http://usm.maine.edu/high-school-students,2,0.38%,3,0.49%,0.03%,Email3,Email3 Link_Number 10,09/04/2019
http://facebook.com/USouthernMaine,2,0.38%,2,0.32%,0.03%,Email3,Email3 Link_Number 11,09/04/2019
http://instagram.com/USouthernMaine,2,0.38%,2,0.32%,0.03%,Email3,Email3 Link_Number 12,09/04/2019
http://linkedin.com/edu/school?id=18589,1,0.19%,1,0.16%,0.02%,Email3,Email3 Link_Number 13,09/04/2019
http://twitter.com/USouthernMaine,1,0.19%,1,0.16%,0.02%,Email3,Email3 Link_Number 14,09/04/2019
http://view.e-usm.maine.edu/?j=fec3127174630d79&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,1,0.19%,1,0.16%,0.02%,Email3,Email3 Link_Number 15,09/04/2019
http://youtube.com/user/USouthernMaine,1,0.19%,1,0.16%,0.02%,Email3,Email3 Link_Number 16,09/04/2019
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec3127174630d79&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email3,Email3 Link_Number 17,09/04/2019
http://view.e-usm.maine.edu/ftaf.aspx?j=fec3127174630d79&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0.00%,0,0.00%,0.00%,Email3,Email3 Link_Number 18,09/04/2019
https://facebook.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email3,Email3 Link_Number 19,09/04/2019
https://instagram.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email3,Email3 Link_Number 20,09/04/2019
https://twitter.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email3,Email3 Link_Number 21,09/04/2019
https://www.linkedin.com/school/university-of-southern-maine,0,0.00%,0,0.00%,0.00%,Email3,Email3 Link_Number 22,09/04/2019
https://youtube.com/user/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email3,Email3 Link_Number 23,09/04/2019
Totals,523,,619,,,Email3,Email3 Link_Number 24,09/04/2019
,NA,,NA,,,Email3,Email3 Link_Number 25,09/04/2019
https://usm.maine.edu/apply,110,16.82%,132,17.30%,1.63%,Email4,Email4 Link_Number 1,09/17/2019
https://usm.maine.edu/residential-life/living-learning-communities,93,14.22%,112,14.68%,1.38%,Email4,Email4 Link_Number 2,09/17/2019
https://usm.maine.edu/residential-life/gender-neutral-housing,91,13.91%,97,12.71%,1.35%,Email4,Email4 Link_Number 3,09/17/2019
https://usm.maine.edu/student-diversity,90,13.76%,101,13.24%,1.34%,Email4,Email4 Link_Number 4,09/17/2019
https://usm.maine.edu/office-of-admissions/video-university-everyone,90,13.76%,90,11.80%,1.34%,Email4,Email4 Link_Number 5,09/17/2019
http://usm.maine.edu,88,13.46%,99,12.98%,1.31%,Email4,Email4 Link_Number 6,09/17/2019
https://usm.maine.edu/visit#virtualtour,24,3.67%,28,3.67%,0.36%,Email4,Email4 Link_Number 7,09/17/2019
https://usm.maine.edu/office-of-admissions/experience-usm,20,3.06%,26,3.41%,0.30%,Email4,Email4 Link_Number 8,09/17/2019
http://twitter.com/USouthernMaine,17,2.60%,33,4.33%,0.25%,Email4,Email4 Link_Number 9,09/17/2019
http://facebook.com/USouthernMaine,17,2.60%,17,2.23%,0.25%,Email4,Email4 Link_Number 10,09/17/2019
Unsubscribe,7,1.07%,21,2.75%,0.10%,Email4,Email4 Link_Number 11,09/17/2019
http://usm.maine.edu/high-school-students,2,0.31%,2,0.26%,0.03%,Email4,Email4 Link_Number 12,09/17/2019
http://view.e-usm.maine.edu/?j=fed112737464077c&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,2,0.31%,2,0.26%,0.03%,Email4,Email4 Link_Number 13,09/17/2019
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fed112737464077c&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,1,0.15%,1,0.13%,0.01%,Email4,Email4 Link_Number 14,09/17/2019
http://linkedin.com/edu/school?id=18589,1,0.15%,1,0.13%,0.01%,Email4,Email4 Link_Number 15,09/17/2019
http://youtube.com/user/USouthernMaine,1,0.15%,1,0.13%,0.01%,Email4,Email4 Link_Number 16,09/17/2019
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fed112737464077c&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0.00%,0,0.00%,0.00%,Email4,Email4 Link_Number 17,09/17/2019
http://instagram.com/USouthernMaine,0,0.00%,0,0.00%,0.00%,Email4,Email4 Link_Number 18,09/17/2019
http://view.e-usm.maine.edu/ftaf.aspx?j=fed112737464077c&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0.00%,0,0.00%,0.00%,Email4,Email4 Link_Number 19,09/17/2019
https://facebook.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email4,Email4 Link_Number 20,09/17/2019
https://instagram.com/usouthernmaine,0,0.00%,0,0.00%,0.00%,Email4,Email4 Link_Number 21,09/17/2019
