Link,Total,Unique,Net CTRs,Email Name
https://usm.maine.edu/apply,11,10,0.006,FY19 Adult App Gen - Email 10 (Personalized Approach)
https://usm.maine.edu/office-of-admissions/video-personal-attention-students,8,8,0.005,FY19 Adult App Gen - Email 10 (Personalized Approach)
https://usm.maine.edu/accelerated-graduate-pathways,10,8,0.005,FY19 Adult App Gen - Email 10 (Personalized Approach)
http://usm.maine.edu/apply,8,5,0.003,FY19 Adult App Gen - Email 10 (Personalized Approach)
http://usm.maine.edu,4,3,0.002,FY19 Adult App Gen - Email 10 (Personalized Approach)
http://facebook.com/USouthernMaine,2,2,0.001,FY19 Adult App Gen - Email 10 (Personalized Approach)
http://twitter.com/USouthernMaine,3,2,0.001,FY19 Adult App Gen - Email 10 (Personalized Approach)
Unsubscribe,7,2,0.001,FY19 Adult App Gen - Email 10 (Personalized Approach)
https://facebook.com/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 10 (Personalized Approach)
https://twitter.com/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 10 (Personalized Approach)
https://instagram.com/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 10 (Personalized Approach)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 10 (Personalized Approach)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 Adult App Gen - Email 10 (Personalized Approach)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=febc1170736c0374&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 10 (Personalized Approach)
http://instagram.com/USouthernMaine,0,0,0,FY19 Adult App Gen - Email 10 (Personalized Approach)
http://youtube.com/user/USouthernMaine,0,0,0,FY19 Adult App Gen - Email 10 (Personalized Approach)
https://www.linkedin.com/school/university-of-southern-maine/,0,0,0,FY19 Adult App Gen - Email 10 (Personalized Approach)
https://usm.maine.edu/undergraduate,0,0,0,FY19 Adult App Gen - Email 10 (Personalized Approach)
http://view.e-usm.maine.edu/?j=febc1170736c0374&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 10 (Personalized Approach)
http://view.e-usm.maine.edu/ftaf.aspx?j=febc1170736c0374&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 Adult App Gen - Email 10 (Personalized Approach)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=febc1170736c0374&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 10 (Personalized Approach)
https://usm.maine.edu/apply,7,6,0.003,FY19 Adult App Gen - Email 11 (Career Opportunities)
http://usm.maine.edu/apply,5,5,0.003,FY19 Adult App Gen - Email 11 (Career Opportunities)
Unsubscribe,10,3,0.002,FY19 Adult App Gen - Email 11 (Career Opportunities)
http://twitter.com/USouthernMaine,2,2,0.001,FY19 Adult App Gen - Email 11 (Career Opportunities)
http://instagram.com/USouthernMaine,1,1,0.001,FY19 Adult App Gen - Email 11 (Career Opportunities)
http://facebook.com/USouthernMaine,1,1,0.001,FY19 Adult App Gen - Email 11 (Career Opportunities)
https://facebook.com/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities)
https://twitter.com/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities)
https://instagram.com/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fed111757565047e&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities)
http://usm.maine.edu,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities)
http://youtube.com/user/USouthernMaine,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities)
https://www.linkedin.com/school/university-of-southern-maine/,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities)
https://usm.maine.edu/undergraduate,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities)
http://view.e-usm.maine.edu/?j=fed111757565047e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities)
http://view.e-usm.maine.edu/ftaf.aspx?j=fed111757565047e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fed111757565047e&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 11 (Career Opportunities)
https://usm.maine.edu/majors-minors-programs,9,8,0.005,FY19 Adult App Gen - Email 12 (Majors)
https://usm.maine.edu/office-of-admissions/majors,8,8,0.005,FY19 Adult App Gen - Email 12 (Majors)
http://usm.maine.edu/apply,13,5,0.003,FY19 Adult App Gen - Email 12 (Majors)
https://usm.maine.edu/apply,5,4,0.002,FY19 Adult App Gen - Email 12 (Majors)
Unsubscribe,10,4,0.002,FY19 Adult App Gen - Email 12 (Majors)
http://facebook.com/USouthernMaine,1,1,0.001,FY19 Adult App Gen - Email 12 (Majors)
http://instagram.com/USouthernMaine,1,1,0.001,FY19 Adult App Gen - Email 12 (Majors)
https://facebook.com/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
https://twitter.com/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
https://instagram.com/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=feb9117673610d7a&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
http://usm.maine.edu,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
http://youtube.com/user/USouthernMaine,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
https://www.linkedin.com/school/university-of-southern-maine/,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
https://usm.maine.edu/undergraduate,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
http://view.e-usm.maine.edu/?j=feb9117673610d7a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
http://view.e-usm.maine.edu/ftaf.aspx?j=feb9117673610d7a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=feb9117673610d7a&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
http://twitter.com/USouthernMaine,0,0,0,FY19 Adult App Gen - Email 12 (Majors)
https://usm.maine.edu/apply,72,53,0.006,FY19 UG App Gen - Email 22 (Still Time)
Unsubscribe,114,46,0.005,FY19 UG App Gen - Email 22 (Still Time)
http://usm.maine.edu/apply,48,32,0.003,FY19 UG App Gen - Email 22 (Still Time)
http://usm.maine.edu,36,27,0.003,FY19 UG App Gen - Email 22 (Still Time)
https://facebook.com/USouthernMaine,32,27,0.003,FY19 UG App Gen - Email 22 (Still Time)
https://twitter.com/USouthernMaine,53,26,0.003,FY19 UG App Gen - Email 22 (Still Time)
https://instagram.com/USouthernMaine,47,25,0.003,FY19 UG App Gen - Email 22 (Still Time)
https://usm.maine.edu/high-school-students,14,13,0.001,FY19 UG App Gen - Email 22 (Still Time)
http://view.e-usm.maine.edu/?j=fecc117477640079&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,11,11,0.001,FY19 UG App Gen - Email 22 (Still Time)
https://youtube.com/user/USouthernMaine,11,11,0.001,FY19 UG App Gen - Email 22 (Still Time)
https://www.linkedin.com/school/university-of-southern-maine/,11,11,0.001,FY19 UG App Gen - Email 22 (Still Time)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fecc117477640079&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,11,11,0.001,FY19 UG App Gen - Email 22 (Still Time)
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 22 (Still Time)
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 22 (Still Time)
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 22 (Still Time)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 22 (Still Time)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 22 (Still Time)
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 22 (Still Time)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fecc117477640079&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 22 (Still Time)
http://view.e-usm.maine.edu/ftaf.aspx?j=fecc117477640079&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 22 (Still Time)
https://usm.maine.edu/apply,85,62,0.006,FY19 UG App Gen - Email 21 (Dedicated Professors)
https://usm.maine.edu/office-of-admissions/video-dedicated-professors,49,45,0.005,FY19 UG App Gen - Email 21 (Dedicated Professors)
Unsubscribe,108,44,0.005,FY19 UG App Gen - Email 21 (Dedicated Professors)
http://usm.maine.edu,64,43,0.004,FY19 UG App Gen - Email 21 (Dedicated Professors)
http://usm.maine.edu/apply,63,43,0.004,FY19 UG App Gen - Email 21 (Dedicated Professors)
https://facebook.com/USouthernMaine,41,41,0.004,FY19 UG App Gen - Email 21 (Dedicated Professors)
https://twitter.com/USouthernMaine,73,41,0.004,FY19 UG App Gen - Email 21 (Dedicated Professors)
https://instagram.com/USouthernMaine,74,41,0.004,FY19 UG App Gen - Email 21 (Dedicated Professors)
https://usm.maine.edu/high-school-students,13,13,0.001,FY19 UG App Gen - Email 21 (Dedicated Professors)
http://view.e-usm.maine.edu/?j=fec0107972640278&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,12,12,0.001,FY19 UG App Gen - Email 21 (Dedicated Professors)
https://youtube.com/user/USouthernMaine,12,12,0.001,FY19 UG App Gen - Email 21 (Dedicated Professors)
https://www.linkedin.com/school/university-of-southern-maine/,12,12,0.001,FY19 UG App Gen - Email 21 (Dedicated Professors)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec0107972640278&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,12,12,0.001,FY19 UG App Gen - Email 21 (Dedicated Professors)
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors)
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors)
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors)
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec0107972640278&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors)
http://view.e-usm.maine.edu/ftaf.aspx?j=fec0107972640278&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 21 (Dedicated Professors)
https://usm.maine.edu/apply,177,151,0.015,FY19 UG App Gen - Email 20 (Internships)
https://usm.maine.edu/career-and-employment-hub/internships,130,127,0.013,FY19 UG App Gen - Email 20 (Internships)
https://facebook.com/USouthernMaine,130,127,0.013,FY19 UG App Gen - Email 20 (Internships)
https://twitter.com/USouthernMaine,226,127,0.013,FY19 UG App Gen - Email 20 (Internships)
https://instagram.com/USouthernMaine,252,127,0.013,FY19 UG App Gen - Email 20 (Internships)
http://usm.maine.edu,147,126,0.013,FY19 UG App Gen - Email 20 (Internships)
Unsubscribe,148,109,0.011,FY19 UG App Gen - Email 20 (Internships)
https://youtube.com/user/USouthernMaine,94,92,0.009,FY19 UG App Gen - Email 20 (Internships)
https://www.linkedin.com/school/university-of-southern-maine/,91,91,0.009,FY19 UG App Gen - Email 20 (Internships)
https://usm.maine.edu/high-school-students,104,91,0.009,FY19 UG App Gen - Email 20 (Internships)
http://view.e-usm.maine.edu/?j=fec410777c67057e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,91,91,0.009,FY19 UG App Gen - Email 20 (Internships)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec410777c67057e&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,91,90,0.009,FY19 UG App Gen - Email 20 (Internships)
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 20 (Internships)
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 20 (Internships)
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 20 (Internships)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 20 (Internships)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 20 (Internships)
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 20 (Internships)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec410777c67057e&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 20 (Internships)
http://view.e-usm.maine.edu/ftaf.aspx?j=fec410777c67057e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 20 (Internships)
https://usm.maine.edu/apply,176,157,0.016,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
https://usm.maine.edu/office-of-admissions/usms-tourism-and-hospitality-program,146,143,0.014,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
https://facebook.com/USouthernMaine,135,133,0.013,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
http://usm.maine.edu,144,132,0.013,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
https://twitter.com/USouthernMaine,241,131,0.013,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
https://instagram.com/USouthernMaine,212,131,0.013,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
Unsubscribe,84,35,0.004,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
https://youtube.com/user/USouthernMaine,6,6,0.001,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
https://www.linkedin.com/school/university-of-southern-maine/,6,6,0.001,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
https://usm.maine.edu/high-school-students,8,6,0.001,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
http://view.e-usm.maine.edu/?j=fec610767665007a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,6,6,0.001,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec610767665007a&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,6,6,0.001,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
http://usm.maine.edu/apply,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec610767665007a&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
http://view.e-usm.maine.edu/ftaf.aspx?j=fec610767665007a&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 19 (Tourism and Hospitality)
https://usm.maine.edu/apply,214,183,0.018,FY19 UG App Gen - Email 18 (National College Decision Day)
https://twitter.com/USouthernMaine,255,136,0.013,FY19 UG App Gen - Email 18 (National College Decision Day)
https://instagram.com/USouthernMaine,260,135,0.013,FY19 UG App Gen - Email 18 (National College Decision Day)
https://youtube.com/user/USouthernMaine,137,135,0.013,FY19 UG App Gen - Email 18 (National College Decision Day)
https://facebook.com/USouthernMaine,139,135,0.013,FY19 UG App Gen - Email 18 (National College Decision Day)
http://usm.maine.edu,149,135,0.013,FY19 UG App Gen - Email 18 (National College Decision Day)
https://www.linkedin.com/school/university-of-southern-maine/,33,31,0.003,FY19 UG App Gen - Email 18 (National College Decision Day)
https://usm.maine.edu/high-school-students,32,30,0.003,FY19 UG App Gen - Email 18 (National College Decision Day)
http://view.e-usm.maine.edu/?j=fec810737c60047e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,30,30,0.003,FY19 UG App Gen - Email 18 (National College Decision Day)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec810737c60047e&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,30,30,0.003,FY19 UG App Gen - Email 18 (National College Decision Day)
Unsubscribe,98,30,0.003,FY19 UG App Gen - Email 18 (National College Decision Day)
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 18 (National College Decision Day)
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 18 (National College Decision Day)
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 18 (National College Decision Day)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 18 (National College Decision Day)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 18 (National College Decision Day)
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 18 (National College Decision Day)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec810737c60047e&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 18 (National College Decision Day)
http://view.e-usm.maine.edu/ftaf.aspx?j=fec810737c60047e&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 18 (National College Decision Day)
https://usm.maine.edu/apply,200,165,0.016,FY19 UG App Gen - Email 17 (Advising)
https://usm.maine.edu/office-of-admissions/advising-services,151,142,0.014,FY19 UG App Gen - Email 17 (Advising)
http://usm.maine.edu,155,138,0.013,FY19 UG App Gen - Email 17 (Advising)
https://facebook.com/USouthernMaine,140,138,0.013,FY19 UG App Gen - Email 17 (Advising)
https://twitter.com/USouthernMaine,239,136,0.013,FY19 UG App Gen - Email 17 (Advising)
https://instagram.com/USouthernMaine,229,136,0.013,FY19 UG App Gen - Email 17 (Advising)
Unsubscribe,63,22,0.002,FY19 UG App Gen - Email 17 (Advising)
https://youtube.com/user/USouthernMaine,6,6,0.001,FY19 UG App Gen - Email 17 (Advising)
https://www.linkedin.com/school/university-of-southern-maine/,6,6,0.001,FY19 UG App Gen - Email 17 (Advising)
https://usm.maine.edu/high-school-students,8,6,0.001,FY19 UG App Gen - Email 17 (Advising)
http://view.e-usm.maine.edu/?j=fec7107172660279&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,6,6,0.001,FY19 UG App Gen - Email 17 (Advising)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fec7107172660279&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,6,6,0.001,FY19 UG App Gen - Email 17 (Advising)
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 17 (Advising)
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 17 (Advising)
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 17 (Advising)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 17 (Advising)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 17 (Advising)
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 17 (Advising)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fec7107172660279&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 17 (Advising)
http://view.e-usm.maine.edu/ftaf.aspx?j=fec7107172660279&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 17 (Advising)
https://usm.maine.edu/apply,162,137,0.013,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://usm.maine.edu/office-of-admissions/hands-virtual-reality,131,123,0.012,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://usm.maine.edu/scholarships/merit-scholarships,138,121,0.012,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://twitter.com/USouthernMaine,223,116,0.011,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://facebook.com/USouthernMaine,124,115,0.011,FY19 UG App Gen - Email 16 (Ci2 Lab)
http://usm.maine.edu,139,114,0.011,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://usm.maine.edu/ci2,133,114,0.011,FY19 UG App Gen - Email 16 (Ci2 Lab)
Unsubscribe,66,21,0.002,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://instagram.com/USouthernMaine,10,2,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
http://click.e-usm.maine.edu/profile_center.aspx?s=%%ex2;subscriberid%%&mid=%%ex2;MemberID%%&j=fecb107077650074&l=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,5,1,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://facebook.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://twitter.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://instagram.com/usouthernmaine,0,0,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://youtube.com/user/usouthernmaine,0,0,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://www.linkedin.com/school/university-of-southern-maine,0,0,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
http://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
http://click.e-usm.maine.edu/unsub_center.aspx?s=%%ex2;subscriberid%%&j=fecb107077650074&mid=%%ex2;MemberID%%&lid=%%ex2;listid%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://youtube.com/user/USouthernMaine,0,0,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://www.linkedin.com/school/university-of-southern-maine/,0,0,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
https://usm.maine.edu/high-school-students,0,0,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
http://view.e-usm.maine.edu/?j=fecb107077650074&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&l=%%ex2;listid%%&s=%%ex2;SubscriberID%%&jb=%%ex2;_JobSubscriberBatchID%%&ju=%%ex2;joburlid%%,0,0,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
http://view.e-usm.maine.edu/ftaf.aspx?j=fecb107077650074&m=%%ex2;MemberID%%&ls=%%ex2;listsubid%%&jb=%%ex2;_JobSubscriberBatchID%%,0,0,0,FY19 UG App Gen - Email 16 (Ci2 Lab)
